1581014237974,-0.10256958,-0.064819336,0.08224487
1581014237984,-0.09724426,-0.07121277,0.08543396
1581014237985,-0.09403992,-0.072280884,0.08757019
1581014238000,-0.09403992,-0.07121277,0.086502075
1581014238000,-0.10043335,-0.073349,0.08543396
1581014238001,-0.11003113,-0.076538086,0.08224487
1581014238003,-0.12600708,-0.07974243,0.08117676
1581014238008,-0.14198303,-0.07974243,0.08117676
1581014238013,-0.15583801,-0.07546997,0.084365845
1581014238016,-0.16967773,-0.072280884,0.09075928
1581014238021,-0.18353271,-0.06802368,0.09715271
1581014238027,-0.19525146,-0.05949402,0.100357056
1581014238032,-0.20376587,-0.046707153,0.10247803
1581014238036,-0.2101593,-0.035003662,0.09928894
1581014238042,-0.21229553,-0.035003662,0.07371521
1581014238050,-0.2059021,-0.024337769,0.044952393
1581014238051,-0.19311523,-0.020080566,0.023651123
1581014238057,-0.17607117,-0.025405884,0.0034179688
1581014238064,-0.15795898,-0.035003662,-0.013641357
1581014238066,-0.13665771,-0.045654297,-0.02748108
1581014238072,-0.111083984,-0.0541687,-0.042388916
1581014238076,-0.08338928,-0.058425903,-0.05517578
1581014238082,-0.05783081,-0.05949402,-0.07115173
1581014238087,-0.03225708,-0.057373047,-0.087142944
1581014238092,-0.00881958,-0.050979614,-0.10630798
1581014238096,0.010345459,-0.03819275,-0.12335205
1581014238101,0.027389526,-0.022216797,-0.14146423
1581014238108,0.036987305,-0.0051727295,-0.1585083
1581014238111,0.044433594,0.012939453,-0.17448425
1581014238116,0.04550171,0.02784729,-0.18513489
1581014238122,0.043380737,0.036376953,-0.19259644
1581014238127,0.036987305,0.038513184,-0.19259644
1581014238134,0.029525757,0.04170227,-0.18940735
1581014238136,0.015670776,0.03956604,-0.186203
1581014238142,7.6293945E-4,0.040634155,-0.17555237
1581014238147,-0.016281128,0.036376953,-0.16490173
1581014238151,-0.03439331,0.03211975,-0.15211487
1581014238157,-0.051437378,0.031051636,-0.13613892
1581014238162,-0.06954956,0.035308838,-0.11909485
1581014238170,-0.08659363,0.048095703,-0.10418701
1581014238172,-0.10682678,0.06832886,-0.09565735
1581014238177,-0.12919617,0.09283447,-0.09565735
1581014238183,-0.15370178,0.1184082,-0.09779358
1581014238187,-0.1824646,0.13970947,-0.10630798
1581014238192,-0.21548462,0.16421509,-0.12335205
1581014238197,-0.24850464,0.18658447,-0.14466858
1581014238203,-0.284729,0.20574951,-0.16809082
1581014238207,-0.32095337,0.21853638,-0.19152832
1581014238212,-0.35609436,0.22492981,-0.21284485
1581014238217,-0.3869934,0.22172546,-0.22775269
1581014238222,-0.41149902,0.20895386,-0.23840332
1581014238228,-0.4296112,0.18763733,-0.23840332
1581014238233,-0.4370575,0.15782166,-0.22775269
1581014238237,-0.4328003,0.11946106,-0.2053833
1581014238242,-0.42001343,0.07685852,-0.17341614
1581014238247,-0.39657593,0.033187866,-0.13827515
1581014238252,-0.36676025,-0.007293701,-0.09565735
1581014238257,-0.331604,-0.04244995,-0.04878235
1581014238262,-0.29431152,-0.07546997,2.1362305E-4
1581014238269,-0.25810242,-0.10423279,0.044952393
1581014238272,-0.22187805,-0.12554932,0.086502075
1581014238277,-0.18885803,-0.14578247,0.121658325
1581014238283,-0.16009521,-0.15963745,0.15042114
1581014238288,-0.13665771,-0.17028809,0.17172241
1581014238292,-0.12068176,-0.17668152,0.18663025
1581014238297,-0.111083984,-0.1798706,0.19195557
1581014238302,-0.1078949,-0.1756134,0.19090271
