1545253451623,0.624527,3.2949219,8.843872
1545253451632,0.63409424,3.2949219,8.702698
1545253451633,0.6149597,3.3188477,8.571091
1545253451633,0.5742798,3.3403778,8.441879
1545253451634,0.48335266,3.3619232,8.327026
1545253451634,0.36610413,3.390625,8.221741
1545253451634,0.279953,3.4241333,8.149948
1545253451635,0.1603241,3.4552307,8.114059
1545253451635,0.059814453,3.4815521,8.094925
1545253451635,-0.04547119,3.4983063,8.114059
1545253451636,-0.14117432,3.534195,8.152344
1545253451636,-0.23210144,3.529419,8.221741
1545253451636,-0.30867004,3.5246277,8.274384
1545253451637,-0.38046265,3.529419,8.336594
1545253451653,-0.41156006,3.505478,8.437088
1545253451653,-0.4283142,3.4743805,8.551941
1545253451653,-0.3900299,3.4145508,8.738586
1545253451653,-0.32063293,3.373886,8.8989105
1545253451653,-0.24885559,3.328415,9.023331
1545253451653,-0.17706299,3.2805634,9.121445
1545253451653,-0.119644165,3.247055,9.214767
1545253451655,-0.052642822,3.225525,9.276978
1545253451655,0.01914978,3.2063751,9.367905
1545253451657,0.088531494,3.1824493,9.470795
1545253451662,0.13400269,3.172882,9.580856
1545253451664,0.19621277,3.1896362,9.702896
1545253451667,0.23210144,3.1872406,9.815353
1545253451668,0.25125122,3.1992035,9.951752
1545253451669,0.26081848,3.1992035,10.071396
1545253451672,0.23928833,3.1872406,10.186249
1545253451674,0.22732544,3.1609192,10.291534
1545253451677,0.16989136,3.1298065,10.380066
1545253451679,0.14117432,3.1082764,10.447067
1545253451682,0.102890015,3.0843506,10.509277
1545253451684,0.052642822,3.0652008,10.54039
1545253451687,0.0047912598,3.0604248,10.576279
1545253451689,-0.0382843,3.0723877,10.593033
1545253451691,-0.071777344,3.0795593,10.590637
1545253451695,-0.0765686,3.0747833,10.578674
1545253451696,-0.090927124,3.0771637,10.511673
1545253451699,-0.08135986,3.0771637,10.430313
1545253451701,-0.07417297,3.0652008,10.322632
1545253451704,-0.07896423,3.0508423,10.205383
1545253451706,-0.095718384,3.053238,10.071396
1545253451711,-0.08135986,3.0508423,9.937393
1545253451715,-0.090927124,3.069992,9.808182
1545253451715,-0.095718384,3.0747833,9.705292
1545253451716,-0.112457275,3.0867462,9.621536
1545253451719,-0.114852905,3.1250305,9.561722
