1645466511087,1010.8633
1645466511088,1011.0989
1645466511105,1011.2097
1645466511145,1011.23535
1645466511184,1011.3296
1645466511223,1011.3003
1645466511264,1011.2937
1645466511303,1011.28296
1645466511345,1011.27515
1645466511383,1011.2871
1645466511424,1011.33276
1645466511464,1011.3154
1645466511504,1011.323
1645466511543,1011.31616
1645466511583,1011.34985
1645466511623,1011.33203
1645466511665,1011.3152
1645466511703,1011.33203
1645466511745,1011.3286
1645466511783,1011.3413
1645466511823,1011.3574
1645466511863,1011.3506
1645466511906,1011.3015
1645466511943,1011.2949
1645466511984,1011.33887
1645466512024,1011.33716
1645466512063,1011.3301
1645466512104,1011.3347
1645466512143,1011.3689
1645466512183,1011.3379
1645466512224,1011.3462
1645466512265,1011.3435
1645466512304,1011.3301
1645466512344,1011.3755
1645466512383,1011.3779
1645466512425,1011.3379
1645466512463,1011.37036
1645466512503,1011.34814
1645466512544,1011.4424
1645466512584,1011.40234
1645466512624,1011.4553
1645466512663,1011.38525
1645466512703,1011.41846
1645466512770,1011.3794
1645466512828,1011.36646
1645466512828,1011.3884
1645466512864,1011.353
1645466512908,1011.35254
1645466512943,1011.3655
1645466512983,1011.37036
1645466513023,1011.365
1645466513063,1011.4175
1645466513104,1011.44165
1645466513145,1011.39844
1645466513184,1011.5176
1645466513223,1011.43677
1645466513263,1011.64136
1645466513303,1011.4961
1645466513343,1011.2388
1645466513383,1011.28613
1645466513425,1011.3877
1645466513464,1011.50854
1645466513504,1011.35864
1645466513543,1011.2534
1645466513584,1011.26416
1645466513623,1011.376
1645466513663,1011.44995
1645466513704,1011.4214
1645466513745,1011.47485
1645466513785,1011.3694
1645466513825,1011.24365
1645466513863,1011.2363
1645466513903,1011.2361
1645466513943,1011.2803
1645466513983,1011.28613
1645466514025,1011.35986
1645466514064,1011.4839
1645466514104,1011.52026
1645466514143,1011.44727
1645466514183,1011.3628
1645466514224,1011.4048
1645466514263,1011.3711
1645466514305,1011.3511
1645466514350,1011.38086
1645466514386,1011.36865
1645466514424,1011.39575
1645466514465,1011.3926
1645466514504,1011.3523
1645466514543,1011.3911
1645466514585,1011.34937
1645466514625,1011.3794
1645466514664,1011.36646
1645466514704,1011.3562
1645466514756,1011.38403
1645466514784,1011.3662
1645466514823,1011.376
1645466514863,1011.37695
1645466514904,1011.375
1645466514944,1011.34717
1645466514983,1011.3345
1645466515024,1011.3672
1645466515063,1011.35547
1645466515103,1011.37866
1645466515143,1011.36206
1645466515183,1011.3418
1645466515225,1011.34424
1645466515264,1011.3921
1645466515304,1011.3606
1645466515343,1011.39307
1645466515383,1011.3723
1645466515423,1011.3601
1645466515463,1011.37524
1645466515503,1011.3379
1645466515545,1011.3594
1645466515584,1011.3718
1645466515623,1011.3286
1645466515663,1011.3489
1645466515703,1011.38696
1645466515744,1011.34937
1645466515783,1011.3779
1645466515824,1011.3926
1645466515865,1011.36475
1645466515905,1011.364
1645466515943,1011.37524
1645466515983,1011.35767
1645466516023,1011.3679
1645466516063,1011.396
1645466516104,1011.3872
1645466516144,1011.3613
1645466516184,1011.38135
1645466516223,1011.3535
1645466516263,1011.37915
1645466516303,1011.3618
1645466516343,1011.3462
1645466516385,1011.3877
1645466516425,1011.3679
1645466516464,1011.397
1645466516503,1011.3557
1645466516543,1011.33545
1645466516583,1011.38696
1645466516623,1011.3513
1645466516663,1011.3677
1645466516705,1011.35815
1645466516745,1011.3755
1645466516809,1011.3445
1645466516852,1011.3462
1645466516863,1011.36743
1645466516903,1011.32275
1645466516943,1011.3684
1645466516984,1011.3613
1645466517024,1011.3633
1645466517064,1011.3574
1645466517103,1011.3469
1645466517143,1011.3655
1645466517183,1011.36816
1645466517223,1011.3396
1645466517264,1011.35254
1645466517305,1011.3523
1645466517344,1011.3528
1645466517385,1011.3552
1645466517426,1011.37134
1645466517463,1011.3291
1645466517503,1011.354
1645466517543,1011.2988
1645466517584,1011.31104
1645466517624,1011.345
1645466517665,1011.31616
1645466517704,1011.324
1645466517743,1011.3113
1645466517783,1011.30493
1645466517823,1011.32666
1645466517865,1011.3093
1645466517904,1011.3313
1645466517945,1011.3164
1645466517983,1011.32056
1645466518023,1011.34937
1645466518064,1011.3635
1645466518103,1011.32446
1645466518144,1011.3003
1645466518185,1011.3457
1645466518225,1011.31885
1645466518264,1011.33105
1645466518303,1011.31323
1645466518343,1011.29736
1645466518383,1011.3054
1645466518427,1011.3142
1645466518463,1011.28345
1645466518504,1011.2854
1645466518544,1011.29443
1645466518584,1011.28174
1645466518623,1011.27686
1645466518663,1011.29565
1645466518703,1011.2776
1645466518743,1011.2742
1645466518789,1011.2993
1645466518826,1011.29004
1645466518863,1011.31274
1645466518903,1011.2998
1645466518944,1011.30176
1645466518983,1011.2954
1645466519024,1011.2798
1645466519064,1011.26196
1645466519104,1011.24194
1645466519143,1011.249
1645466519183,1011.2854
1645466519223,1011.2534
1645466519263,1011.291
1645466519303,1011.27344
1645466519343,1011.2737
1645466519383,1011.23755
1645466519429,1011.2717
1645466519463,1011.2649
1645466519503,1011.2854
1645466519543,1011.2549
1645466519583,1011.2346
1645466519623,1011.2295
1645466519664,1011.2539
1645466519705,1011.2727
1645466519743,1011.2395
1645466519783,1011.2805
1645466519823,1011.249
1645466519863,1011.2634
1645466519903,1011.24243
1645466519945,1011.23755
1645466519984,1011.2195
1645466520025,1011.2224
1645466520064,1011.2478
1645466520103,1011.23486
1645466520143,1011.19995
1645466520183,1011.22363
1645466520225,1011.2175
1645466520265,1011.23486
1645466520304,1011.2373
1645466520346,1011.20825
1645466520383,1011.2334
1645466520423,1011.19604
1645466520463,1011.2241
1645466520503,1011.2136
1645466520544,1011.22046
1645466520584,1011.20703
1645466520624,1011.20874
1645466520663,1011.2212
1645466520703,1011.1731
1645466520743,1011.1953
1645466520783,1011.1909
1645466520823,1011.20557
1645466520865,1011.18335
1645466520905,1011.2009
1645466520944,1011.1841
1645466520983,1011.16235
1645466521023,1011.1809
1645466521063,1011.1665
1645466521103,1011.218
1645466521143,1011.1985
1645466521185,1011.18335
1645466521224,1011.16797
1645466521263,1011.1782
1645466521303,1011.1609
1645466521343,1011.13525
1645466521383,1011.21045
1645466521424,1011.1533
1645466521463,1011.1714
1645466521505,1011.17163
1645466521544,1011.1958
1645466521583,1011.15894
1645466521623,1011.15186
1645466521663,1011.1387
1645466521704,1011.1362
1645466521743,1011.1638
1645466521784,1011.17334
1645466521824,1011.1421
1645466521863,1011.1282
1645466521903,1011.15283
1645466521943,1011.17847
1645466521984,1011.16406
1645466522024,1011.1057
1645466522065,1011.1384
1645466522105,1011.1162
1645466522144,1011.1316
1645466522183,1011.12085
1645466522223,1011.14307
1645466522263,1011.15405
1645466522303,1011.0989
1645466522344,1011.1492
1645466522384,1011.1135
1645466522424,1011.12476
1645466522463,1011.1394
1645466522503,1011.1094
1645466522543,1011.1067
1645466522583,1011.1328
1645466522625,1011.14844
1645466522665,1011.0952
1645466522705,1011.1145
1645466522743,1011.0781
1645466522783,1011.125
1645466522823,1011.105
1645466522863,1011.0989
1645466522903,1011.1282
1645466522944,1011.0752
1645466522984,1011.0896
1645466523023,1011.084
1645466523063,1011.1262
1645466523103,1011.09644
1645466523143,1011.1045
1645466523183,1011.12695
1645466523225,1011.08105
1645466523265,1011.10913
1645466523304,1011.0991
1645466523343,1011.1145
1645466523383,1011.0901
1645466523424,1011.0735
1645466523463,1011.0906
1645466523505,1011.09326
1645466523545,1011.08984
1645466523585,1011.0481
1645466523623,1011.0879
1645466523663,1011.0698
1645466523703,1011.0696
1645466523743,1011.0742
1645466523783,1011.063
1645466523825,1011.05396
1645466523865,1011.0464
1645466523904,1011.0598
1645466523946,1011.0635
1645466523983,1011.0847
1645466524023,1011.0598
1645466524063,1011.0593
1645466524103,1011.03296
1645466524145,1011.04175
1645466524184,1011.04834
1645466524223,1011.0325
1645466524263,1011.0564
1645466524303,1011.0305
1645466524343,1011.02515
1645466524383,1011.0261
1645466524425,1011.05444
1645466524464,1011.0383
1645466524503,1011.0493
1645466524543,1011.0437
1645466524583,1011.0249
1645466524623,1011.0354
1645466524663,1011.0205
1645466524703,1011.0254
1645466524745,1011.0017
1645466524785,1011.03394
1645466524823,1011.00464
1645466524863,1011.0574
1645466524903,1011.05566
1645466524948,1011.02905
1645466524984,1011.03687
1645466525025,1011.06934
1645466525065,1011.0178
1645466525104,1010.999
1645466525143,1011.0122
1645466525183,1011.02344
1645466525223,1011.00464
1645466525264,1011.0034
1645466525303,1010.9795
1645466525344,1011.0105
1645466525385,1011.00195
1645466525423,1011.01514
1645466525465,1010.97534
1645466525503,1010.9729
1645466525543,1010.9783
1645466525583,1010.9971
1645466525623,1010.9758
1645466525665,1010.96216
1645466525703,1010.9729
1645466525743,1010.96094
1645466525783,1010.9763
1645466525823,1010.9778
1645466525863,1010.9807
1645466525905,1010.97095
1645466525953,1010.92773
1645466525983,1010.9829
1645466526023,1010.968
1645466526063,1010.978
1645466526103,1010.9612
1645466526143,1010.98193
1645466526185,1010.9695
1645466526225,1010.92725
1645466526263,1010.9358
1645466526303,1010.9824
1645466526343,1010.9463
1645466526383,1010.9678
1645466526423,1010.9734
1645466526464,1010.96313
1645466526504,1010.95483
1645466526543,1010.9927
1645466526583,1010.9573
1645466526623,1010.9263
1645466526663,1010.949
1645466526703,1010.93994
1645466526743,1010.95215
1645466526785,1010.93384
1645466526824,1010.9282
1645466526863,1010.9182
1645466526903,1010.94727
1645466526943,1010.9214
1645466526983,1010.94116
1645466527023,1010.9512
1645466527064,1010.9231
1645466527104,1010.9226
1645466527145,1010.9226
1645466527183,1010.8933
