1588755671218,0.0013885498,-0.1933899,-0.0063171387
1588755671218,0.0013885498,-0.1933899,-0.0063171387
1588755671218,0.35935974,3.1064758,9.567123
1588755671218,1.0557251,2.2671661,8.180466
1588755671218,-8.9049835,7.397171,7.6074677
1588755671218,0.70632935,-2.2861938,-7.0238953
1588755671218,2.7771454,-2.9251556,-4.5670013
1588755671218,2.556015,-3.147522,-5.660446
1588755671219,2.5743256,-2.8066406,-4.7978973
1588755671219,2.9860535,-1.4810791,-0.5976105
1588755671220,2.9164124,-1.3051605,-0.3410492
1588755671221,2.8260193,-1.206192,-0.31539917
1588755671222,1.7704468,-0.55500793,-0.12968445
1588755671225,-0.09388733,0.51519775,0.099975586
1588755671228,-0.2331543,0.5909424,0.12930298
1588755671229,-0.2698059,0.5958252,0.12930298
1588755671232,-0.28204346,0.58361816,0.12806702
1588755671234,-0.2856903,0.5567322,0.12686157
1588755671237,-0.2808075,0.5213165,0.12686157
1588755671239,-0.27471924,0.4797821,0.12686157
1588755671241,-0.26860046,0.43333435,0.12440491
1588755671244,-0.26004028,0.3808136,0.115859985
1588755671247,-0.2490387,0.3294983,0.107299805
1588755671249,-0.23927307,0.2806244,0.10119629
1588755671251,-0.22706604,0.23664856,0.09387207
1588755671254,-0.21362305,0.20365906,0.08531189
1588755671256,-0.20506287,0.17799377,0.079208374
1588755671258,-0.19406128,0.16456604,0.075546265
1588755671262,-0.19161987,0.16090393,0.0718689
1588755671264,-0.18917847,0.15966797,0.06942749
1588755671267,-0.18917847,0.16456604,0.07064819
1588755671268,-0.19406128,0.17434692,0.079208374
1588755671270,-0.20262146,0.18777466,0.08287048
1588755671272,-0.20750427,0.20732117,0.08287048
1588755671275,-0.21482849,0.22688293,0.087753296
1588755671277,-0.22462463,0.25009155,0.091415405
1588755671280,-0.22950745,0.2720642,0.09509277
1588755671283,-0.23194885,0.29774475,0.10241699
1588755671284,-0.23806763,0.3197174,0.1060791
1588755671288,-0.23683167,0.3380432,0.11218262
1588755671290,-0.24050903,0.3502655,0.11463928
1588755671292,-0.23806763,0.35514832,0.1207428
1588755671294,-0.2355957,0.3514862,0.12806702
1588755671296,-0.23194885,0.3478241,0.1354065
1588755671299,-0.22950745,0.34048462,0.14151001
1588755671301,-0.22462463,0.3282776,0.15007019
1588755671304,-0.22462463,0.31607056,0.1561737
1588755671306,-0.22706604,0.3111725,0.17327881
1588755671308,-0.22462463,0.30871582,0.19160461
1588755671311,-0.22218323,0.3062744,0.20869446
1588755671313,-0.21850586,0.3123932,0.22337341
1588755671316,-0.21362305,0.3221588,0.23558044
1588755671319,-0.20750427,0.3380432,0.2502594
1588755671321,-0.20750427,0.35881042,0.26368713
1588755671323,-0.20750427,0.383255,0.27711487
1588755671325,-0.20994568,0.41256714,0.29667664
1588755671327,-0.21974182,0.44433594,0.31256104
1588755671331,-0.22827148,0.4797821,0.32843018
1588755671335,-0.24050903,0.5188751,0.34553528
