1645035976637,0.1277008,0.25735474,0.013504028
1645035976638,0.1277008,0.25735474,0.013504028
1645035976638,1.2211609,-3.132904,-3.865448
1645035976638,0.9108429,-0.30828857,0.025726318
1645035976649,2.7397614,5.1870117,10.313873
1645035976650,1.4056396,2.113144,3.4893188
1645035976650,2.554062,1.0527039,3.9816742
1645035976651,2.264511,1.7136536,4.685379
1645035976654,2.3647003,1.2897186,4.0745087
1645035976654,3.0757446,-0.7359009,1.5211182
1645035976655,3.0500793,-0.69680786,1.4050446
1645035976659,2.9828796,-0.6247101,1.3867188
1645035976661,2.025055,-0.23498535,0.9786682
1645035976667,0.048294067,0.49804688,0.16622925
1645035976667,-0.100738525,0.5481262,0.10513306
1645035976668,-0.12272644,0.55545044,0.08924866
1645035976670,-0.11784363,0.5493469,0.08068848
1645035976672,-0.11172485,0.53834534,0.07336426
1645035976675,-0.09585571,0.5285797,0.06970215
1645035976676,-0.08117676,0.5236969,0.06237793
1645035976679,-0.06652832,0.5175781,0.052597046
1645035976681,-0.049423218,0.5163574,0.04649353
1645035976684,-0.032318115,0.52001953,0.040390015
1645035976686,-0.01889038,0.5261383,0.029388428
1645035976689,-0.0030059814,0.53712463,0.014724731
1645035976691,0.012878418,0.55178833,0.0074005127
1645035976694,0.026306152,0.57011414,-0.0048217773
1645035976696,0.039749146,0.5982208,-0.012161255
1645035976698,0.048294067,0.62875366,-0.02192688
1645035976701,0.056854248,0.6641998,-0.032928467
1645035976703,0.050735474,0.70817566,-0.03781128
1645035976705,0.048294067,0.7570343,-0.045135498
1645035976708,0.03364563,0.8071289,-0.056137085
1645035976710,0.018966675,0.8621063,-0.05734253
1645035976713,-5.645752E-4,0.917099,-0.0622406
1645035976715,-0.028656006,0.97084045,-0.06956482
1645035976717,-0.055526733,1.0270386,-0.075653076
1645035976720,-0.08973694,1.0868988,-0.079330444
1645035976722,-0.116622925,1.1431122,-0.08055115
1645035976724,-0.13983154,1.2017365,-0.08421326
1645035976727,-0.16059875,1.2591705,-0.08544922
1645035976729,-0.18258667,1.3239136,-0.08665466
1645035976732,-0.19725037,1.3898926,-0.08421326
1645035976734,-0.20579529,1.4607544,-0.08300781
1645035976736,-0.2082367,1.536499,-0.08300781
1645035976739,-0.20579529,1.611023,-0.08177185
1645035976744,-0.20214844,1.6843262,-0.08177185
1645035976745,-0.1923523,1.755188,-0.08665466
1645035976746,-0.18014526,1.8248291,-0.087890625
1645035976748,-0.16304016,1.894455,-0.09277344
1645035976751,-0.13739014,1.9653168,-0.10131836
1645035976753,-0.11294556,2.0374146,-0.11230469
1645035976757,-0.088516235,2.109497,-0.12574768
1645035976760,-0.053085327,2.1840057,-0.13552856
1645035976761,-0.022567749,2.253662,-0.14775085
1645035976764,0.00920105,2.3184052,-0.15873718
1645035976766,0.04219055,2.380722,-0.17340088
1645035976768,0.06906128,2.4344635,-0.18684387
1645035976770,0.09716797,2.484558,-0.2002716
1645035976772,0.119155884,2.52977,-0.21005249
1645035976774,0.13504028,2.5676422,-0.22348022
1645035976778,0.1570282,2.5969696,-0.23692322
1645035976780,0.16923523,2.6201782,-0.25160217
1645035976782,0.17779541,2.638504,-0.26748657
1645035976784,0.19247437,2.651947,-0.28457642
1645035976786,0.19612122,2.664154,-0.2980194
1645035976789,0.20100403,2.6702728,-0.3163452
1645035976793,0.2046814,2.6800385,-0.33099365
1645035976795,0.20835876,2.6861572,-0.348114
1645035976797,0.20956421,2.69104,-0.36766052
1645035976798,0.20956421,2.6959229,-0.38720703
1645035976801,0.20223999,2.7020264,-0.40553284
1645035976803,0.19856262,2.7056885,-0.42019653
1645035976805,0.18511963,2.7105713,-0.43362427
1645035976810,0.175354,2.7105713,-0.44462585
1645035976811,0.16191101,2.70813,-0.45195007
1645035976813,0.14602661,2.703247,-0.4580536
1645035976815,0.12893677,2.6885986,-0.4580536
1645035976818,0.108169556,2.6604767,-0.45195007
1645035976820,0.083724976,2.6226196,-0.44584656
1645035976822,0.056854248,2.5749664,-0.43362427
1645035976826,0.034851074,2.5077667,-0.41773987
